lnkoff,rgyr,glob,ecc,AM1_dipole,AM1_E,AM1_HF,AM1_HOMO,apol,ASA+,ASA_H,ASA_P,ast_violation,ast_violation_ext,a_acc,a_aro,a_base,a_ICM,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_1,b_1rotN,b_1rotR,b_double,b_max1len,b_rotR,CASA+,CASA-,DASA,DCASA,density,diameter,dipole,dipoleX,dipoleY,dipoleZ,E_ang,E_ele,E_nb,E_oop,E_rele,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,h_ema,h_emd_C,h_logD,h_logS,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mutagenic,npr1,opr_brigid,opr_violation,PC-,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_NEG,petitjean,pmi1,pmiX,pmiY,pmiZ,Q_PC+,Q_RPC-,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPPOS,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,reactive,RPC+,rsynth,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,std_dim2,std_dim3,VAdjEq,vsa_acc,vsa_base,vsa_don,vsa_other,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW6,vsurf_CW8,vsurf_D1,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_G,vsurf_HB1,vsurf_HB3,vsurf_HB8,vsurf_HL1,vsurf_ID3,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_W2,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp5,vsurf_Wp6,vsurf_Wp8,weinerPath
-0.31701019,4.614282116,0.111208099,0.782019176,15.51606899,-137376.7968,-53.70257681,-8.525016108,67.10064438,268.8474727,432.054409,294.1935975,3,5,4.833517089,12,1.957001103,1.62974721,28.74751929,4,6,1.7283894,-2.632560212,-0.683917464,2.618178127,-3.411722434,-0.713331037,0.675319065,2.490169694,-0.562785308,12,0.35294119,2,8,0.35294119,2431.491066,1664.743328,68.48490012,766.747774,0.770160269,17,9.121533069,0.36939361,-7.292746322,-1.638483752,21.29816717,42.23665212,-121.5442873,-1.266579832,93.53327051,36.04441707,246080.4372,-229.2343872,1.939233394,10.59282154,0.005634017,17.23211852,65.45344895,0.370533065,0.275412827,0.595028665,3.352396993,2.287175172,-1.037251337,-0.414764006,0.186182917,-2.247904878,-0.369290079,0.144269701,2.815212485,-0.636058374,-0.250809508,0.229962455,12.60996263,15.36462377,-1.958787204,0.718651031,1.049319845,7.751866516,7.644005527,3.129188735,0.723737625,6.3720703,10.185787,6.5977902,10,8.747519294,1,1,-0.389652696,-2.150098309,0,0.375356975,16,3,-8.279779491,-4.246397899,0.069673439,0.186059004,35.56722924,161.8995076,43.4260295,16.917038,28.80979133,0,33.73483493,34.19753309,14.82208345,10.23042485,0,27.407623,0.712376468,0.280383837,0.147201241,124.7479568,0.47058824,3284.613897,4932.410365,2354.581928,2208.194494,9.027298744,0.109540273,0.280383837,0.147201241,0.463033126,124.7479568,65.49791759,271.624759,320.3544289,1,0.055807632,0.645948181,47.396725,152.48999,60.466732,0,0,9.658520845,99.34916318,106.0849948,0.774442393,41.534996,70.572739,0,2.471904281,1.397946045,0.35236704,43.54278706,11.12080751,22.48596045,27.1474641,2.075088141,0.059761712,2.592917895,2.179525908,0.211838484,0.030806858,864.4113235,61.76603591,0.668416232,0.694812803,0.676878273,1.644577999,3.271883786,4.102899425,-2.872756425,-7.446641149,1.427074261,395.8225904,347.2830462,5.768737311,0.293233862,0.751261688,1.092246194,0.778090094,0.703016377,1.121015328,1.415183559,1.41867856,1.378489538,1.523773176,1.956609793,2.93988432,1.426442131,1015.60364,1200.142451,593.01496,224.8152356,27.79002134,5.870038767,0.090643857,2996
-2.820435332,6.161295577,0.051067512,0.863772161,25.39515794,-131169.6413,812.0977078,-15.76009121,84.52766379,385.9348641,644.5541543,243.9448815,1,2,0.239422085,17,5.521155831,1.377522699,41.76057792,6,1,1.392584699,-2.677015345,-0.536045789,2.658132916,-3.4721754,-0.484567173,0.573886315,2.463404525,-0.441517399,12,0.32432431,2,7,0.37190752,4096.116389,1183.81781,212.6719496,2912.298583,0.66604999,22,6.812393728,0.96603336,-2.66485236,0.318081681,11.93523028,26.0352957,-259.5470816,-0.158805086,85.2667907,-8.175357263,231416.405,-343.2152943,0.678937284,6.973126537,0.007255735,3.542813217,57.6329174,0.434288621,0.195143739,0.725624005,4.605365847,1.333275811,-0.888069253,-0.346260989,0.13295811,-2.25961923,-0.300813668,0.153056511,2.754586648,-0.630745584,-0.200510648,0.143380571,1.10654259,26.93909696,-3.625808335,0.267272596,3.879269448,8.030477077,12.11024853,1.491538561,0.373851564,10.001723,11.597183,7.4288621,7,7.760577915,1,1,4.087114575,-6.575269453,0,0.200462399,19,3,-6.832253742,-2.702130704,0.054049056,0.168366594,42.56855592,274.4154092,19.59630592,4.12716412,0,19.70185632,62.7613573,70.59533186,51.95371014,0,0,13.31135569,0.822704545,0.248545722,0.030922246,139.9565707,0.5,3265.806445,11581.44265,3934.083549,2832.718174,10.59459227,0.140363955,0.255446699,0.030922246,0.417288274,143.844885,17.40753646,252.4012317,419.2823343,0,0.069121531,0.82857144,4.6558404,73.758316,6.37115,145.1149242,37.736813,0,15.755974,59.77979146,31.70932869,25.14510385,214.16866,131.58875,2.549952555,1.254101239,0.32906306,1.36053424,41.24165387,45.48959805,41.801922,1.11908843,0.345088477,2.460111093,1.766563333,0.015152487,0.000219325,1342.612149,108.8986223,3.83147424,3.02216574,4.552664757,2.367696326,2.343832571,2.8521457,-2.578356852,-5.004289052,1.492089328,113.0055473,-5.836473701,-0.009979212,0.034844031,0.441769445,0.83564751,1.054864184,0.235664952,0.556973145,0.80419422,0.964253115,0.942546326,2.39759202,1.266233003,0.14617775,1.472068249,829.5479045,1547.237618,862.5932079,344.6583476,47.57637334,14.47011555,0.064744251,4693
-2.236352695,7.159266121,0.026009046,0.923681692,22.49397079,-131188.7864,814.2304581,-15.63102064,84.5728847,398.8213745,664.3417771,251.8067745,1,2,0.171603677,17,5.656792646,1.377082232,41.82839632,6,1,1.292141308,-2.677016328,-0.535987563,2.658107767,-3.4721754,-0.513893448,0.562649874,2.462072896,-0.466520116,12,0.32432431,2,7,0.373740451,4258.455533,1212.189374,221.4456198,3046.266164,0.665900477,24,5.999328617,-0.449429957,4.335172576,-1.41256279,11.93539778,33.63392094,-253.7889913,-0.120203977,8.927732071,21.63639943,274234.9934,-345.0185938,0.641892879,7.053125585,0.008234532,3.384168628,57.59568178,0.435193578,0.193606685,0.725232355,4.644517466,1.323086919,-0.888044737,-0.345848595,0.132618818,-2.259607887,-0.299808025,0.16445385,2.726255949,-0.630735006,-0.210605272,0.143382338,0.879211046,27.2115485,-3.834092686,0.332491863,3.9173038,8.164280769,12.61596134,1.362869983,0.307934091,10.001723,11.597183,7.4288621,7,7.828396323,1,1,4.021863208,-6.573615348,0,0.11331365,19,3,-6.833881363,-2.692664602,0.053520606,0.168950005,41.52409358,275.4598724,18.83737976,2.95810865,0,20.46078241,64.51494037,69.32345313,53.22558887,0,0,13.38632446,0.818965703,0.247783684,0.030240986,139.5804708,0.5,2652.240335,19922.49829,3541.022104,1117.360184,10.66410616,0.140330455,0.254948838,0.030240986,0.418174346,143.6185655,17.03143694,252.6096587,419.7170815,0,0.068643925,0.48571429,4.6558404,73.758316,6.37115,143.976557,37.736813,0,15.755974,60.78936584,32.93078907,22.91406909,214.16866,131.58875,2.315786691,1.181363001,0.32906306,0.975150972,42.83030454,45.87498123,41.801922,1.087656814,0.361387218,2.523812786,1.840324459,0.007105345,1.04E-07,1405.66807,114.8145398,3.417228498,4.20061514,4.525354292,4.849911534,4.758989461,4.388019811,-2.49059961,-4.544172132,1.517034601,127.9431116,7.491324942,-0.0048691,0.02748552,0.392484969,0.935326616,1.067558828,0.235853439,0.546246727,0.825542777,1.085430706,1.035407155,3.144775875,0.023055409,0.003502216,1.450018249,883.3402343,1622.080152,906.0236052,342.6985415,45.75205957,13.11461027,0.004923822,5053
-0.538710827,4.754625496,0.014316365,0.91080439,8.048344234,-84977.89067,387.5518703,-13.39583332,48.884274,382.3989702,337.5872033,249.370481,1,3,0,17,4,1.5010325,18,4,1,1.4330318,-2.2180307,-0.63236123,2.2783453,-2.9275155,-0.51324898,0.80591482,2.4308782,-0.47501791,4,0.16,2,2,0.16,2616.373752,990.0642108,177.8402494,1626.309522,0.71554041,14,2.698337021,0.630172701,2.430250541,0.127820498,3.624855211,-59.53431541,-151.9263928,0.013278697,7.551371917,16.99803034,289794.1962,-130.4293699,-0.15963659,5.13008629,0.003354017,11.43069593,38.03728619,0.651503899,0.348496101,0.575143645,4.457589647,1.686721164,-0.82920158,-0.38435954,0.14103027,-2.1881797,-0.32101408,1.64E-01,2.5728197,-0.55981624,-0.21202233,0.19305076,0.33358958,4.9454083,-2.0697672,-0.98724765,1.9998701,10.886356,14,1.0012931,7.74E-05,4.3456788,5.0088668,2.5079539,5,8,1,1,2.7679999,-6.6308699,0,0.10335705,19,1,-4.8400002,-2.0190411,0.074901022,0.22527571,4.4170794,47.070938,16.917038,0,0,22.381124,68.952103,73.529427,49.019615,0,0,26.604477,0.61322033,0.48702452,0.093476713,151.65727,0.5,710.8079843,5830.529637,960.7984406,134.5910411,6.842,0.15578513,0.50120932,0.093476713,0.29330292,156.07436,29.108234,120.44146,155.32121,0,0.1068401,0.2173913,4.6558404,0,6.37115,9.5073462,0,0,9.5073462,63.343933,0,83.063164,176.43184,0,1.811545463,0.583073322,0.45137304,0,70.969955,70.969955,41.801922,2.275586366,0.217277951,2.825999492,2.558136731,0.038526475,0,905.833408,99.7917834,2.347097248,4.207891308,2.513797047,6.666409324,19.00219258,12.8379761,-2.218441399,-4.955963171,1.327238488,69.8751758,-2.74979669,-1.25,0.070370948,0.240810011,0.538993949,0.372083991,0.505112631,0.944485396,1.507543859,1.84391956,2.037104033,2.868822146,0,0,1.398477764,804.4166242,1291.958101,813.5002009,334.5416611,56.66666162,22.83332938,1.25,1357
-0.766363243,3.553426478,0.102966877,0.669894388,1.940283475,-82947.02549,104.4077712,-7.248167237,54.262653,298.9459897,416.3060164,145.5594758,2,2,0,12,0,1.2866926,21,3,0,1.6544319,-2.5763636,-0.62262267,2.5158913,-2.545254,-0.5165441,0.77933174,2.6418929,-0.47640479,2,0.074074075,3,3,0.074074075,1327.021288,746.262971,130.8308861,580.7582969,0.67765987,9,0.384232534,0.134359185,-0.198758452,-0.071035648,6.94433232,-55.53180276,-3.32509755,-0.127556336,14.26028482,54.71820291,318527.1167,-10.4778992,0.49910017,8.75270971,0.004376357,16.84297499,62.68460453,0.532069585,0.299200882,0.740932112,2.361856925,1.328152734,-0.81928474,-0.3894147,0.072381258,-1.3395193,-0.26477703,0.15665828,2.92,-0.508,-0.20812356,0.18492624,1.966548,3.4082842,3.8828735,-5.0058384,0,28.940132,14,1,77.793243,3.2410715,4.8582897,2.3845427,3,4,1,0,4.3109999,-4.68506,1,0.402069661,22,0,-4.4390001,-1.5100775,0.082062885,0.20015842,65.582848,46.919247,34.476051,0,0,0,0,55.645233,104.53201,0,0,0,0.95848989,0.54134923,0.041510135,173.47948,0.44444445,1545.729989,1335.672739,1417.646724,1229.440981,4.4390001,0.20274837,0.47595453,0.079752021,0.14875095,152.52325,25.557142,73.225517,167.93436,1,0.094615906,0.79166669,0,18.439579,6.37115,5.9423227,0,38.839512,0,0,3.1243138,41.167431,226.97221,33.326015,2.439393633,0.963403261,0.44886449,0,0,35.484978,0,2.370003467,0.522460431,2.63999335,2.027182785,0.003393663,0,887.9965692,93.69744693,1.989696828,0.54440215,1.802750628,3.943809254,0.54440215,3.958444346,-2.921333126,-4.473115519,1.269836764,75.83717698,1.573300894,0,0.031269881,0.381552619,0.523504432,0.752159867,0.389083809,1.136200063,1.486819304,1.878811309,2.041579999,5.747311008,0,0,1.479547226,579.0656342,1065.035815,573.2428463,204.5308912,26.94284402,8.254296498,0,1150
0.51342225,6.324867131,0.009576667,0.952270048,36.8031333,-117560.6423,325.290299,-10.19846349,68.18819069,343.1457753,549.8296074,185.5997323,2.364025696,3.364025696,3.994646681,21.1862955,1.380085653,1.486272191,25.1745182,6,1,1.007172743,-2.770744489,-0.629542495,2.7296343,-3.487282993,-0.613633868,0.750488824,2.494892406,-0.508574582,2.687366167,0.072631516,1.250535332,2.968950749,0.072631516,2307.757009,1241.449537,118.6600635,1066.307474,0.723548245,19,9.288415736,-8.405853889,-2.705614046,-0.303339653,20.3901466,46.39775953,-5.481333256,-0.849054072,17.16130896,8.18301492,97723.05903,-111.5184045,-1.057003218,9.997845535,0.005974993,9.798657753,59.639312,0.466544308,0.30527456,0.74761567,3.137375878,1.68835473,-0.883880684,-0.408586503,0.111700532,-2.220314436,-0.340139217,0.162788884,2.81,-0.626,-0.222296279,0.2058182,5.912036853,13.05663585,1.191078651,-3.571216367,1.391249125,8.103664414,7.387623228,12.77035387,1.47596507,4.7662525,6.620568387,3.256473214,7,4.174518201,1,0.004282655,3.810740953,-6.906245533,0,0.056460251,32.31263383,1.004282655,-5.53604814,-2.370794334,0.097757908,0.148967127,36.53866881,174.853929,21.97135081,18.17048106,7.096487223,2.300415315,11.89497584,121.210606,0,0,8.562308001,4.241478514,0.904000344,0.338520698,0.044509367,139.5563836,0.47368422,949.1026604,13025.20361,3081.533147,925.6855752,6.710253734,0.17306473,0.365281532,0.044017295,0.317047677,150.6193603,18.14293071,148.9298531,261.7633357,0,0.08416714,0.449210385,38.00946352,73.758316,0,34.6208917,0,8.084607644,13.93800082,42.41873057,31.4476491,32.2811657,176.43184,32.897186,1.727809887,0.631538902,0.37432221,4.241478514,2.33630534,5.88943641,25.02554384,4.799725016,0.176998522,2.679284157,2.200190713,0.041034907,0,1171.729374,136.1741276,2.315731005,2.858188252,2.614698576,1.96123058,2.362449106,2.60583611,-2.419204814,-5.354156832,1.404864184,257.1431877,182.9975929,0,0.065985509,0.81403182,0.419367083,1.059526824,0.837364438,1.961877701,2.630821869,3.472761347,4.006618025,4.825563904,3.917092375,0,1.450696203,914.1073454,1357.637698,711.3347559,212.5853992,25.86086791,7.667858694,0,3314
-0.903029058,5.682631984,0.041279508,0.866999215,24.83776895,-130760.7294,278.5046253,-10.039443,68.951828,476.5734238,423.2898871,351.6925804,2,4,5,22,3,1.5884463,25,10,1,1.2580637,-2.4525402,-0.62319237,2.3814812,-2.9726794,-0.52366358,0.76982844,2.4858701,-0.46508709,6,0.16216215,2,4,0.21621622,5072.647527,1730.199914,297.1851479,3342.447618,0.75077736,18,5.313951194,-3.884791809,-3.266061519,-0.453661649,16.34054324,-150.7613767,-174.3849575,-0.566650866,71.74126411,-42.01665367,230081.2141,-97.80441929,2.772944191,11.19241722,0.005490398,26.16874359,74.18083744,0.614947496,0.231448991,0.546148963,6.545501177,2.2323255,-0.82388401,-0.39115494,0.079807043,-2.1880748,-0.34470546,0.15335928,2.7184331,-0.55969614,-0.21342221,0.21412337,12.062948,6.4699368,-1.17916,-3.3359745,1.0509211,11.15428,8.2745638,1.2525313,0.03107282,7.0715079,7.9966393,4.1294494,11,8,0,2,1.21306,-3.2080901,1,0.1705275,24,3,-9.6450005,-3.1011102,0.098152764,0.10014447,89.715332,51.787575,54.937717,6.6995511,43.095066,0,28.631105,85.45063,49.019615,13.566921,11.502043,18.153162,0.75382435,0.409982,0.092210874,190.99461,0.5,2422.988632,11135.32342,2609.899877,1059.865769,10.644,0.1002592,0.31021538,0.12133312,0.44311985,144.51723,56.524364,262.9566,321.34372,0,0.11273957,0.35294119,92.310745,0,29.804539,65.794373,0,25.852165,23.862217,98.814087,21.135065,68.551125,209.26778,65.794373,2.586571301,0.985851786,0.34317648,36.297226,41.167557,64.592621,51.01223,3.813276584,0.076342178,2.65470127,2.287021283,0.220642588,0.040533917,1131.671833,131.3117921,1.513324566,1.752091911,2.488070582,0.601032891,0.68209523,0.754838219,-2.908579861,-9.952167655,1.447269458,253.1691138,234.5387886,3.766657197,0.207202612,0.950085914,1.079444153,0.540146054,0.60622995,1.03669377,1.87597144,2.446464604,2.875803254,3.606603229,4.658078519,4.156944363,1.4285845,1120.586763,1540.358566,867.5696547,348.021831,59.28518584,27.46730043,4.959151678,3950
-4.194929831,6.108583893,0.033240591,0.888904032,28.45198387,-134339.8893,324.4207675,-10.0817393,72.11338085,479.7197867,451.3742866,355.4383411,1.898063201,3.898063201,3.898063201,23,3.203873598,1.572271929,27.1019368,10,1,1.2201145,-2.452742926,-0.644405066,2.381536046,-2.9726794,-0.539834016,0.802069429,2.487929613,-0.499859233,7,0.18421052,2,4,0.23684211,5088.048493,1976.163612,271.2926309,3111.884872,0.740693231,19,6.250135868,-4.118109145,-0.278082362,-0.218196433,17.47289129,-183.0793812,-213.5947832,-0.585254557,25.17930727,23.22596955,198548.2345,-100.2090126,1.992621892,11.39384542,0.005850426,26.20245806,69.69360976,0.59454432,0.2583603,0.559487947,6.305252218,2.449529009,-0.83359959,-0.384709399,0.083589644,-2.1880751,-0.30850324,0.16445385,2.73,-0.56,-0.216285147,0.213049389,10.23678452,6.83335041,-0.583610318,-3.58555462,1.267552931,10.68133177,7.570278046,2.043995522,0.253633425,7.5294118,8.4417458,4.3889971,11,8.101936799,0,2,1.63459524,-4.228493692,1,0.140393252,24,3,-9.4905655,-3.19741567,0.093918397,0.097147998,92.31790506,41.78425871,82.80698168,7.134350886,45.25989036,0,29.5096996,97.705536,49.019615,13.566921,16.61931052,6.7880106,0.775186587,0.397336828,0.074045439,197.0016311,0.47368422,2373.852888,13682.85401,2035.869271,1914.824162,10.59150255,0.101910604,0.346090431,0.13175927,0.396800521,171.5797639,65.31537324,262.0748653,324.2349505,0,0.113473236,0.54285717,75.7132458,0,29.804539,65.794373,0,25.852165,25.5732802,82.2165868,21.135065,67.019592,243.69649,65.794373,2.523311227,0.956883539,0.33549348,30.03538549,41.74682051,65.17188491,75.80275,5.450647638,0.092036913,2.636003053,2.278825053,0.185045332,0.038466593,1260.941477,148.532059,1.359468145,1.655211659,1.729281284,0.532191832,0.601600237,0.849714011,-2.860673773,-10.02340165,1.459168711,229.5750517,159.4711794,3.775234123,0.164270634,1.27839045,1.948046009,1.117128247,0.652088669,1.175000495,2.85390317,3.757158656,4.189642677,4.970126582,5.560464738,4.653996738,1.441137917,1083.388302,1592.555382,899.8985889,354.592064,59.35425279,27.2494261,4.920913745,4425
-4.174183541,5.565776421,0.03950087,0.859647263,22.7515747,-127804.932,284.3424747,-9.684402994,67.20338104,461.9468436,399.22,362.779999,2.965341488,4.965341488,4.965341488,21,3.034658512,1.591948263,25.01732926,10,1,1.265990982,-2.452524318,-0.646203724,2.381539836,-2.9726794,-0.538210045,0.793768175,2.487120378,-0.49954444,6,0.16666667,2,4,0.22222222,4688.941426,1654.015846,280.804744,3034.925597,0.752746207,17,5.263597686,-3.519744101,-3.343148812,-0.253657102,15.04525519,-196.8841096,-238.3830205,-0.597603499,101.8870836,-43.30741487,183932.4808,-103.0683665,0.860275001,10.7800576,0.006050258,26.26173476,61.56945587,0.606227988,0.23770096,0.523881091,6.153365762,2.170446645,-0.839165948,-0.392981706,0.080634123,-2.1880748,-0.31902673,0.164519272,2.72,-0.56,-0.216074222,0.224477044,10.43486076,5.476530268,-1.708729402,-2.79236042,1.087990003,11.06341484,8.046085253,2.784534628,0.491012091,6.6115704,7.5584393,3.8751962,11,9.017329256,0,2,1.227061091,-4.328167245,1,0.174452882,23,2,-9.132414581,-3.177253343,0.096023214,0.108197251,56.4358714,63.89351243,59.12918605,15.47531537,43.46308614,0,28.9298272,85.2382616,49.019615,13.566921,17.09088962,6.7880106,0.757540736,0.409184618,0.082472978,185.1404588,0.47058824,2331.51908,10456.46975,2390.474351,975.3220874,10.14874414,0.105893909,0.321185418,0.11215998,0.461870215,145.3243813,50.74805862,259.7332291,307.142877,0,0.118284734,0.27272728,75.23433426,0,29.804539,65.794373,0,25.852165,24.15309774,81.73767626,37.920593,68.551125,191.62459,65.794373,2.588100904,0.953492295,0.3512581,24.932074,41.36450659,64.78957059,75.80275,4.411287303,0.083851531,2.663511942,2.295431212,0.202432826,0.041168156,1116.886648,133.790417,1.126549177,1.208735336,1.501356172,0.588104057,0.629039015,0.772088659,-2.894845211,-9.980493384,1.439498598,206.8038124,163.4213925,3.682961218,0.191905631,0.985570026,1.257393897,0.795829849,0.639618303,1.034831213,2.011652764,2.799706726,3.432241252,4.306494424,4.782805272,3.969773414,1.426068664,1086.563827,1546.41147,903.0929785,388.9982267,65.46340057,29.04609229,4.927981872,3609
-3.696508481,6.36545596,0.030943952,0.901637634,27.97269686,-141523.91,204.8960292,-9.369504245,76.841377,410.7406042,481.3378891,357.6165748,2,4,4,18,3,1.5782609,32,9,2,1.2103125,-2.6658232,-0.58126014,2.5980337,-2.9726794,-0.52365714,0.70664853,2.5288355,-0.42683852,7,0.17948718,2,4,0.23076923,4498.431077,1747.956093,235.1195766,2750.474986,0.73451096,20,6.197490126,-4.772392119,-0.169653566,0.169358607,18.99264403,-148.2904056,-171.6375643,-1.082665977,14.34176252,24.75026764,211346.1229,-99.75564432,2.012909097,13.00379931,0.006474744,30.72062159,76.40848521,0.489588919,0.209313952,0.573702516,5.361977868,2.083301783,-0.82925808,-0.39077619,0.079807021,-2.1880753,-0.31298608,0.1523564,2.7785923,-0.55969632,-0.21342234,0.19305076,10.746143,7.4860778,-1.266445,-3.0830185,1.0450461,11.153335,8.3256178,1.2031006,0.027564988,8.0126028,9.5300913,5.3318019,11,8,0,2,1.27953,-4.12778,1,0.127979687,25,3,-9.9530001,-3.3226469,0.093122408,0.11352919,106.36925,81.087219,54.937717,6.6995511,43.095066,0,28.631105,97.705536,49.019615,13.566921,11.502043,6.7880106,0.79460293,0.37730026,0.066179186,194.38812,0.5,2439.532289,14962.71677,2655.509595,2299.712633,10.952,0.097156636,0.28708935,0.092512086,0.48392177,147.91074,47.662968,296.98334,367.29727,0,0.10956903,0.58333331,58.739685,78.731674,29.804539,65.794373,0,28.608913,34.862103,65.243027,24.259378,67.019592,192.48224,65.794373,2.447903924,1.006484066,0.3281796,27.435829,41.167557,64.592621,51.01223,5.890124646,0.092013278,2.597268255,2.209253218,0.166069778,0.037298341,1224.260833,134.3704252,1.532069143,2.261126842,2.427601862,0.562118915,0.629009114,0.778926898,-2.87381632,-9.92044191,1.474957141,267.3758755,180.8357039,3.947307787,0.161953246,0.829230612,1.008053219,0.611320063,0.566804554,1.399375341,2.963514652,3.906625936,5.074500677,6.303934161,6.013553081,5.109196009,1.445172517,1082.037587,1546.40597,851.2980411,339.9667923,59.11434027,27.40394025,4.843847712,4829
-4.081151968,4.840532058,0.049860937,0.797061246,19.3436523,-115346.9677,285.6751237,-10.26310466,58.82497229,407.608761,309.3171123,383.0523042,2.98989899,4.98989899,4.98989899,17,3.03030303,1.617278384,23.01010101,10,1,1.547431389,-2.451560883,-0.615672597,2.382284769,-2.972680392,-0.529242615,0.775793519,2.474585205,-0.48206802,6,0.19354838,2,4,0.25806451,4063.822354,1461.590549,244.6160838,2602.231787,0.761947773,15,4.491428145,-2.874844109,-3.218134074,-0.470018174,12.59827228,-189.898982,-239.2934879,-0.236911408,13.58200445,-15.21518684,429972.9745,-96.86640862,1.65694996,9.023425363,0.006430528,21.1749925,47.47190154,0.58874797,0.235364483,0.446792446,5.869557195,2.110471789,-0.836883539,-0.390443453,0.080652207,-2.188074177,-0.348749373,0.164394174,2.6515589,-0.5596966,-0.212591599,0.224558059,10.33197192,4.518104063,-2.626465597,-1.668233172,1.046486501,11.09530065,8.327864091,2.416280388,0.455836636,6.4910836,7.0266166,3.7118735,11,9.01010101,0,2,0.80453003,-2.655943536,1,0.241121667,18,2,-8.962159808,-2.942188473,0.101895971,0.105555669,57.10988083,35.2217701,65.72808753,15.25089177,43.56293165,0.087060735,28.631105,60.47135453,49.019615,13.566921,11.51182627,10.59756471,0.739555632,0.406050035,0.085643473,167.8905644,0.46666667,2174.276051,6626.989589,2131.462599,515.972884,9.971260551,0.107920086,0.318381529,0.149701274,0.509194201,131.6444615,61.89782419,272.440764,281.837831,0,0.120364316,0.37931034,75.23314419,0,29.804539,65.794373,0,25.423338,24.03176781,81.73648519,37.798073,63.834023,156.76704,65.794373,2.668260144,0.923839341,0.3796615,24.87467422,41.40417381,64.65002079,62.202793,3.473028482,0.077167811,2.671690449,2.261284958,0.23433862,0.045805688,969.6174152,108.5144956,2.456869805,2.044883641,2.032139709,0.544002861,0.656585875,0.794576229,-2.901203678,-9.972577603,1.408133353,188.2957805,151.861928,3.487611099,0.23350747,0.984342075,1.109413071,0.450223133,0.709104711,1.169517908,1.926234374,2.222205397,2.508557958,3.156922031,3.520766987,2.807548215,1.405554053,992.6395979,1401.483419,821.9833554,376.4805002,68.07380107,31.76947803,5.144153422,2445
